locus_tag	gene	type	rv_equivalent	start	end	strand	source	note
ErdFL_3722	ErdFL_3722	gene	Rv3577	4023249	4024116	+	ratt	Simliar to Rv3577 of M. tuberculosis H37Rv
ErdFL_3722	ErdFL_3722	CDS	Rv3577	4023249	4024116	+	ratt	Simliar to Rv3577 of M. tuberculosis H37Rv
ErdFL_3723	arsB2	gene	Rv3578	4024129	4025371	+	ratt	Simliar to Rv3578 of M. tuberculosis H37Rv
ErdFL_3723	arsB2	CDS	Rv3578	4024129	4025371	+	ratt	Simliar to Rv3578 of M. tuberculosis H37Rv
ErdFL_3724	ErdFL_3724	gene	Rv3579c	4025412	4026381	-	ratt	Simliar to Rv3579c of M. tuberculosis H37Rv
ErdFL_3724	ErdFL_3724	CDS	Rv3579c	4025412	4026381	-	ratt	Simliar to Rv3579c of M. tuberculosis H37Rv
ErdFL_3725	cysS1	gene	Rv3580c	4026381	4027791	-	ratt	Simliar to Rv3580c of M. tuberculosis H37Rv
ErdFL_3725	cysS1	CDS	Rv3580c	4026381	4027791	-	ratt	Simliar to Rv3580c of M. tuberculosis H37Rv
ErdFL_3726	ispF	gene	Rv3581c	4027855	4028335	-	ratt	Simliar to Rv3581c of M. tuberculosis H37Rv
ErdFL_3726	ispF	CDS	Rv3581c	4027855	4028335	-	ratt	Simliar to Rv3581c of M. tuberculosis H37Rv
ErdFL_3727	ispD	gene	Rv3582c	4028331	4029027	-	ratt	Simliar to Rv3582c of M. tuberculosis H37Rv
ErdFL_3727	ispD	CDS	Rv3582c	4028331	4029027	-	ratt	Simliar to Rv3582c of M. tuberculosis H37Rv
ErdFL_3728	ErdFL_3728	gene	Rv3583c	4029043	4029532	-	ratt	Simliar to Rv3583c of M. tuberculosis H37Rv
ErdFL_3728	ErdFL_3728	CDS	Rv3583c	4029043	4029532	-	ratt	Simliar to Rv3583c of M. tuberculosis H37Rv
ErdFL_3729	lpqE	gene	Rv3584	4029817	4030366	+	ratt	Simliar to Rv3584 of M. tuberculosis H37Rv
ErdFL_3729	lpqE	CDS	Rv3584	4029817	4030366	+	ratt	Simliar to Rv3584 of M. tuberculosis H37Rv
ErdFL_3730	radA	gene	Rv3585	4030431	4031874	+	ratt	Simliar to Rv3585 of M. tuberculosis H37Rv
ErdFL_3730	radA	CDS	Rv3585	4030431	4031874	+	ratt	Simliar to Rv3585 of M. tuberculosis H37Rv
ErdFL_3731	ErdFL_3731	gene	Rv3586	4031878	4032955	+	ratt	Simliar to Rv3586 of M. tuberculosis H37Rv
ErdFL_3731	ErdFL_3731	CDS	Rv3586	4031878	4032955	+	ratt	Simliar to Rv3586 of M. tuberculosis H37Rv
ErdFL_3732	ErdFL_3732	gene	Rv3587c	4032955	4033750	-	ratt	Simliar to Rv3587c of M. tuberculosis H37Rv
ErdFL_3732	ErdFL_3732	CDS	Rv3587c	4032955	4033750	-	ratt	Simliar to Rv3587c of M. tuberculosis H37Rv
ErdFL_3733	canB	gene	Rv3588c	4033858	4034482	-	ratt	Simliar to Rv3588c of M. tuberculosis H37Rv
ErdFL_3733	canB	CDS	Rv3588c	4033858	4034482	-	ratt	Simliar to Rv3588c of M. tuberculosis H37Rv
ErdFL_3734	mutY	gene	Rv3589	4034480	4035395	+	ratt	Simliar to Rv3589 of M. tuberculosis H37Rv
ErdFL_3734	mutY	CDS	Rv3589	4034480	4035395	+	ratt	Simliar to Rv3589 of M. tuberculosis H37Rv
ErdFL_3735	PE_PGRS58	gene	Rv3590c	4035391	4037146	-	ratt	Simliar to Rv3590c of M. tuberculosis H37Rv
ErdFL_3735	PE_PGRS58	CDS	Rv3590c	4035391	4037146	-	ratt	Simliar to Rv3590c of M. tuberculosis H37Rv
ErdFL_3736	ErdFL_3736	gene	Rv3591c	4037256	4038030	-	ratt	Simliar to Rv3591c of M. tuberculosis H37Rv
ErdFL_3736	ErdFL_3736	CDS	Rv3591c	4037256	4038030	-	ratt	Simliar to Rv3591c of M. tuberculosis H37Rv
ErdFL_3737	ErdFL_3737	gene	Rv3592	4038044	4038362	+	ratt	Simliar to Rv3592 of M. tuberculosis H37Rv
ErdFL_3737	ErdFL_3737	CDS	Rv3592	4038044	4038362	+	ratt	Simliar to Rv3592 of M. tuberculosis H37Rv
ErdFL_3738	lpqF	gene	Rv3593	4038339	4039698	+	ratt	Simliar to Rv3593 of M. tuberculosis H37Rv
ErdFL_3738	lpqF	CDS	Rv3593	4038339	4039698	+	ratt	Simliar to Rv3593 of M. tuberculosis H37Rv
ErdFL_3739	ErdFL_3739	gene	Rv3594	4039844	4040672	+	ratt	Simliar to Rv3594 of M. tuberculosis H37Rv
ErdFL_3739	ErdFL_3739	CDS	Rv3594	4039844	4040672	+	ratt	Simliar to Rv3594 of M. tuberculosis H37Rv
ErdFL_3740	PE_PGRS59	gene	Rv3595c	4040718	4042038	-	ratt	Simliar to Rv3595c of M. tuberculosis H37Rv
ErdFL_3740	PE_PGRS59	CDS	Rv3595c	4040718	4042038	-	ratt	Simliar to Rv3595c of M. tuberculosis H37Rv
ErdFL_3741	clpC1	gene	Rv3596c	4042145	4044692	-	ratt	Simliar to Rv3596c of M. tuberculosis H37Rv
ErdFL_3741	clpC1	CDS	Rv3596c	4042145	4044692	-	ratt	Simliar to Rv3596c of M. tuberculosis H37Rv
ErdFL_3742	lsr2	gene	Rv3597c	4044968	4045307	-	ratt	Simliar to Rv3597c of M. tuberculosis H37Rv
ErdFL_3742	lsr2	CDS	Rv3597c	4044968	4045307	-	ratt	Simliar to Rv3597c of M. tuberculosis H37Rv
ErdFL_3743	lysS	gene	Rv3598c	4045410	4046928	-	ratt	Simliar to Rv3598c of M. tuberculosis H37Rv
ErdFL_3743	lysS	CDS	Rv3598c	4045410	4046928	-	ratt	Simliar to Rv3598c of M. tuberculosis H37Rv
ErdFL_3744	ErdFL_3744	gene	Rv3600c	4047028	4047847	-	ratt	Simliar to Rv3600c of M. tuberculosis H37Rv
ErdFL_3744	ErdFL_3744	CDS	Rv3600c	4047028	4047847	-	ratt	Simliar to Rv3600c of M. tuberculosis H37Rv
ErdFL_3745	panD	gene	Rv3601c	4047849	4048269	-	ratt	Simliar to Rv3601c of M. tuberculosis H37Rv
ErdFL_3745	panD	CDS	Rv3601c	4047849	4048269	-	ratt	Simliar to Rv3601c of M. tuberculosis H37Rv
ErdFL_3746	panC	gene	Rv3602c	4048268	4049198	-	ratt	Simliar to Rv3602c of M. tuberculosis H37Rv
ErdFL_3746	panC	CDS	Rv3602c	4048268	4049198	-	ratt	Simliar to Rv3602c of M. tuberculosis H37Rv
ErdFL_3747	ErdFL_3747	gene	Rv3603c	4049194	4050106	-	ratt	Simliar to Rv3603c of M. tuberculosis H37Rv
ErdFL_3747	ErdFL_3747	CDS	Rv3603c	4049194	4050106	-	ratt	Simliar to Rv3603c of M. tuberculosis H37Rv
ErdFL_3748	ErdFL_3748	gene	Rv3604c	4050290	4051484	-	ratt	Simliar to Rv3604c of M. tuberculosis H37Rv
ErdFL_3748	ErdFL_3748	CDS	Rv3604c	4050290	4051484	-	ratt	Simliar to Rv3604c of M. tuberculosis H37Rv
ErdFL_3749	ErdFL_3749	gene	Rv3605c	4051692	4052169	-	ratt	Simliar to Rv3605c of M. tuberculosis H37Rv
ErdFL_3749	ErdFL_3749	CDS	Rv3605c	4051692	4052169	-	ratt	Simliar to Rv3605c of M. tuberculosis H37Rv
ErdFL_3750	folK	gene	Rv3606c	4052168	4052735	-	ratt	Simliar to Rv3606c of M. tuberculosis H37Rv
ErdFL_3750	folK	CDS	Rv3606c	4052168	4052735	-	ratt	Simliar to Rv3606c of M. tuberculosis H37Rv
ErdFL_3751	folB	gene	Rv3607c	4052731	4053133	-	ratt	Simliar to Rv3607c of M. tuberculosis H37Rv
ErdFL_3751	folB	CDS	Rv3607c	4052731	4053133	-	ratt	Simliar to Rv3607c of M. tuberculosis H37Rv
ErdFL_3752	folP1	gene	Rv3608c	4053125	4053968	-	ratt	Simliar to Rv3608c of M. tuberculosis H37Rv
ErdFL_3752	folP1	CDS	Rv3608c	4053125	4053968	-	ratt	Simliar to Rv3608c of M. tuberculosis H37Rv
ErdFL_3753	folE	gene	Rv3609c	4053964	4054573	-	ratt	Simliar to Rv3609c of M. tuberculosis H37Rv
ErdFL_3753	folE	CDS	Rv3609c	4053964	4054573	-	ratt	Simliar to Rv3609c of M. tuberculosis H37Rv
ErdFL_3754	ftsH	gene	Rv3610c	4054588	4056871	-	ratt	Simliar to Rv3610c of M. tuberculosis H37Rv
ErdFL_3754	ftsH	CDS	Rv3610c	4054588	4056871	-	ratt	Simliar to Rv3610c of M. tuberculosis H37Rv
ErdFL_3755	ErdFL_3755	gene	Rv3612c	4057949	4058279	-	ratt	Simliar to Rv3612c of M. tuberculosis H37Rv
ErdFL_3755	ErdFL_3755	CDS	Rv3612c	4057949	4058279	-	ratt	Simliar to Rv3612c of M. tuberculosis H37Rv
ErdFL_3756	ErdFL_3756	gene	Rv3613c	4058312	4058474	-	ratt	Simliar to Rv3613c of M. tuberculosis H37Rv
ErdFL_3756	ErdFL_3756	CDS	Rv3613c	4058312	4058474	-	ratt	Simliar to Rv3613c of M. tuberculosis H37Rv
ErdFL_3757	espD	gene	Rv3614c	4058573	4059128	-	ratt	Simliar to Rv3614c of M. tuberculosis H37Rv
ErdFL_3757	espD	CDS	Rv3614c	4058573	4059128	-	ratt	Simliar to Rv3614c of M. tuberculosis H37Rv
ErdFL_3758	espC	gene	Rv3615c	4059243	4059555	-	ratt	Simliar to Rv3615c of M. tuberculosis H37Rv
ErdFL_3758	espC	CDS	Rv3615c	4059243	4059555	-	ratt	Simliar to Rv3615c of M. tuberculosis H37Rv
ErdFL_3759	espA	gene	Rv3616c	4059628	4060807	-	ratt	Simliar to Rv3616c of M. tuberculosis H37Rv
ErdFL_3759	espA	CDS	Rv3616c	4059628	4060807	-	ratt	Simliar to Rv3616c of M. tuberculosis H37Rv
ErdFL_3760	ephA	gene	Rv3617	4062164	4063133	+	ratt	Simliar to Rv3617 of M. tuberculosis H37Rv
ErdFL_3760	ephA	CDS	Rv3617	4062164	4063133	+	ratt	Simliar to Rv3617 of M. tuberculosis H37Rv
ErdFL_3761	ErdFL_3761	gene	Rv3618	4063129	4064317	+	ratt	Simliar to Rv3618 of M. tuberculosis H37Rv
ErdFL_3761	ErdFL_3761	CDS	Rv3618	4063129	4064317	+	ratt	Simliar to Rv3618 of M. tuberculosis H37Rv
ErdFL_3762	esxV	gene	Rv3619c	4064415	4064700	-	ratt	Simliar to Rv3619c of M. tuberculosis H37Rv
ErdFL_3762	esxV	CDS	Rv3619c	4064415	4064700	-	ratt	Simliar to Rv3619c of M. tuberculosis H37Rv
ErdFL_3763	esxW	gene	Rv3620c	4064726	4065023	-	ratt	Simliar to Rv3620c of M. tuberculosis H37Rv
ErdFL_3763	esxW	CDS	Rv3620c	4064726	4065023	-	ratt	Simliar to Rv3620c of M. tuberculosis H37Rv
ErdFL_3764	PPE65	gene	Rv3621c	4065079	4066321	-	ratt	Simliar to Rv3621c of M. tuberculosis H37Rv
ErdFL_3764	PPE65	CDS	Rv3621c	4065079	4066321	-	ratt	Simliar to Rv3621c of M. tuberculosis H37Rv
ErdFL_3765	PE32	gene	Rv3622c	4066330	4066630	-	ratt	Simliar to Rv3622c of M. tuberculosis H37Rv
ErdFL_3765	PE32	CDS	Rv3622c	4066330	4066630	-	ratt	Simliar to Rv3622c of M. tuberculosis H37Rv
ErdFL_3766	lpqG	gene	Rv3623	4066958	4067681	+	ratt	Simliar to Rv3623 of M. tuberculosis H37Rv
ErdFL_3766	lpqG	CDS	Rv3623	4066958	4067681	+	ratt	Simliar to Rv3623 of M. tuberculosis H37Rv
ErdFL_3767	hpt	gene	Rv3624c	4067685	4068336	-	ratt	Simliar to Rv3624c of M. tuberculosis H37Rv
ErdFL_3767	hpt	CDS	Rv3624c	4067685	4068336	-	ratt	Simliar to Rv3624c of M. tuberculosis H37Rv
ErdFL_3768	mesJ	gene	Rv3625c	4068332	4069304	-	ratt	Simliar to Rv3625c of M. tuberculosis H37Rv
ErdFL_3768	mesJ	CDS	Rv3625c	4068332	4069304	-	ratt	Simliar to Rv3625c of M. tuberculosis H37Rv
ErdFL_3769	ErdFL_3769	gene	Rv3626c	4069282	4070335	-	ratt	Simliar to Rv3626c of M. tuberculosis H37Rv
ErdFL_3769	ErdFL_3769	CDS	Rv3626c	4069282	4070335	-	ratt	Simliar to Rv3626c of M. tuberculosis H37Rv
ErdFL_3770	ErdFL_3770	gene	Rv3627c	4070331	4071717	-	ratt	Simliar to Rv3627c of M. tuberculosis H37Rv
ErdFL_3770	ErdFL_3770	CDS	Rv3627c	4070331	4071717	-	ratt	Simliar to Rv3627c of M. tuberculosis H37Rv
ErdFL_3771	ppa	gene	Rv3628	4071854	4072343	+	ratt	Simliar to Rv3628 of M. tuberculosis H37Rv
ErdFL_3771	ppa	CDS	Rv3628	4071854	4072343	+	ratt	Simliar to Rv3628 of M. tuberculosis H37Rv
ErdFL_3772	ErdFL_3772	gene	Rv3629c	4072388	4073486	-	ratt	Simliar to Rv3629c of M. tuberculosis H37Rv
ErdFL_3772	ErdFL_3772	CDS	Rv3629c	4072388	4073486	-	ratt	Simliar to Rv3629c of M. tuberculosis H37Rv
ErdFL_3773	ErdFL_3773	gene	Rv3630	4073606	4074902	+	ratt	Simliar to Rv3630 of M. tuberculosis H37Rv
ErdFL_3773	ErdFL_3773	CDS	Rv3630	4073606	4074902	+	ratt	Simliar to Rv3630 of M. tuberculosis H37Rv
ErdFL_3774	ErdFL_3774	gene	Rv3631	4074945	4075671	+	ratt	Simliar to Rv3631 of M. tuberculosis H37Rv
ErdFL_3774	ErdFL_3774	CDS	Rv3631	4074945	4075671	+	ratt	Simliar to Rv3631 of M. tuberculosis H37Rv
ErdFL_3775	ErdFL_3775	gene	Rv3632	4075667	4076012	+	ratt	Simliar to Rv3632 of M. tuberculosis H37Rv
ErdFL_3775	ErdFL_3775	CDS	Rv3632	4075667	4076012	+	ratt	Simliar to Rv3632 of M. tuberculosis H37Rv
ErdFL_3776	ErdFL_3776	gene	Rv3633	4076222	4077098	+	ratt	Simliar to Rv3633 of M. tuberculosis H37Rv
ErdFL_3776	ErdFL_3776	CDS	Rv3633	4076222	4077098	+	ratt	Simliar to Rv3633 of M. tuberculosis H37Rv
ErdFL_3777	galE1	gene	Rv3634c	4077098	4078043	-	ratt	Simliar to Rv3634c of M. tuberculosis H37Rv
ErdFL_3777	galE1	CDS	Rv3634c	4077098	4078043	-	ratt	Simliar to Rv3634c of M. tuberculosis H37Rv
ErdFL_3778	ErdFL_3778	gene	Rv3635	4078065	4079841	+	ratt	Simliar to Rv3635 of M. tuberculosis H37Rv
ErdFL_3778	ErdFL_3778	CDS	Rv3635	4078065	4079841	+	ratt	Simliar to Rv3635 of M. tuberculosis H37Rv
ErdFL_3779	ErdFL_3779	gene		4080183	4080531	+	bakta	De novo annotation with bakta
ErdFL_3779	ErdFL_3779	CDS		4080183	4080531	+	bakta	De novo annotation with bakta
ErdFL_3780	istA	gene		4081050	4081416	+	bakta	De novo annotation with bakta
ErdFL_3780	istA	CDS		4081050	4081416	+	bakta	De novo annotation with bakta
ErdFL_3781	ErdFL_3781	gene	Rv3638	4081415	4082162	+	ratt	Simliar to Rv3638 of M. tuberculosis H37Rv
ErdFL_3781	ErdFL_3781	CDS	Rv3638	4081415	4082162	+	ratt	Simliar to Rv3638 of M. tuberculosis H37Rv
ErdFL_3782	ErdFL_3782	gene	Rv3639c	4082315	4082882	-	ratt	Simliar to Rv3639c of M. tuberculosis H37Rv
ErdFL_3782	ErdFL_3782	CDS	Rv3639c	4082315	4082882	-	ratt	Simliar to Rv3639c of M. tuberculosis H37Rv
ErdFL_3783	ErdFL_3783	gene	Rv3640c	4082951	4084181	-	ratt	Simliar to Rv3640c of M. tuberculosis H37Rv
ErdFL_3783	ErdFL_3783	CDS	Rv3640c	4082951	4084181	-	ratt	Simliar to Rv3640c of M. tuberculosis H37Rv
ErdFL_3784	fic	gene	Rv3641c	4084356	4084992	-	ratt	Simliar to Rv3641c of M. tuberculosis H37Rv
ErdFL_3784	fic	CDS	Rv3641c	4084356	4084992	-	ratt	Simliar to Rv3641c of M. tuberculosis H37Rv
ErdFL_3785	ErdFL_3785	gene	Rv3642c	4085002	4085197	-	ratt	Simliar to Rv3642c of M. tuberculosis H37Rv
ErdFL_3785	ErdFL_3785	CDS	Rv3642c	4085002	4085197	-	ratt	Simliar to Rv3642c of M. tuberculosis H37Rv
ErdFL_3786	ErdFL_3786	gene	Rv3643	4085591	4085783	+	ratt	Simliar to Rv3643 of M. tuberculosis H37Rv
ErdFL_3786	ErdFL_3786	CDS	Rv3643	4085591	4085783	+	ratt	Simliar to Rv3643 of M. tuberculosis H37Rv
ErdFL_3787	thrU	gene	Rvnt39	4085796	4085869	-	ratt	Simliar to Rvnt39 of M. tuberculosis H37Rv
ErdFL_3787	thrU	tRNA	Rvnt39	4085796	4085869	-	ratt	Simliar to Rvnt39 of M. tuberculosis H37Rv
ErdFL_3788	ErdFL_3788	gene	Rv3644c	4085947	4087153	-	ratt	Simliar to Rv3644c of M. tuberculosis H37Rv
ErdFL_3788	ErdFL_3788	CDS	Rv3644c	4085947	4087153	-	ratt	Simliar to Rv3644c of M. tuberculosis H37Rv
ErdFL_3789	ErdFL_3789	gene	Rv3645	4087238	4088888	+	ratt	Simliar to Rv3645 of M. tuberculosis H37Rv
ErdFL_3789	ErdFL_3789	CDS	Rv3645	4087238	4088888	+	ratt	Simliar to Rv3645 of M. tuberculosis H37Rv
ErdFL_3790	topA	gene	Rv3646c	4088884	4091689	-	ratt	Simliar to Rv3646c of M. tuberculosis H37Rv
ErdFL_3790	topA	CDS	Rv3646c	4088884	4091689	-	ratt	Simliar to Rv3646c of M. tuberculosis H37Rv
ErdFL_3791	ErdFL_3791	gene	Rv3647c	4092041	4092620	-	ratt	Simliar to Rv3647c of M. tuberculosis H37Rv
ErdFL_3791	ErdFL_3791	CDS	Rv3647c	4092041	4092620	-	ratt	Simliar to Rv3647c of M. tuberculosis H37Rv
ErdFL_3792	cspA	gene	Rv3648c	4092759	4092963	-	ratt	Simliar to Rv3648c of M. tuberculosis H37Rv
ErdFL_3792	cspA	CDS	Rv3648c	4092759	4092963	-	ratt	Simliar to Rv3648c of M. tuberculosis H37Rv
ErdFL_3793	ErdFL_3793	gene	Rv3649	4093212	4095528	+	ratt	Simliar to Rv3649 of M. tuberculosis H37Rv
ErdFL_3793	ErdFL_3793	CDS	Rv3649	4093212	4095528	+	ratt	Simliar to Rv3649 of M. tuberculosis H37Rv
ErdFL_3794	PE33	gene	Rv3650	4095664	4095949	+	ratt	Simliar to Rv3650 of M. tuberculosis H37Rv
ErdFL_3794	PE33	CDS	Rv3650	4095664	4095949	+	ratt	Simliar to Rv3650 of M. tuberculosis H37Rv
ErdFL_3795	ErdFL_3795	gene	Rv3651	4096272	4097310	+	ratt	Simliar to Rv3651 of M. tuberculosis H37Rv
ErdFL_3795	ErdFL_3795	CDS	Rv3651	4096272	4097310	+	ratt	Simliar to Rv3651 of M. tuberculosis H37Rv
ErdFL_3796	PE_PGRS60	gene	Rv3652	4098063	4098378	+	ratt	Simliar to Rv3652 of M. tuberculosis H37Rv
ErdFL_3796	PE_PGRS60	CDS	Rv3652	4098063	4098378	+	ratt	Simliar to Rv3652 of M. tuberculosis H37Rv
ErdFL_3797	PE_PGRS61	gene	Rv3653	4098371	4098986	+	ratt	Simliar to Rv3653 of M. tuberculosis H37Rv
ErdFL_3797	PE_PGRS61	CDS	Rv3653	4098371	4098986	+	ratt	Simliar to Rv3653 of M. tuberculosis H37Rv
ErdFL_3798	ErdFL_3798	gene	Rv3655c	4099118	4099775	-	ratt	Simliar to Rv3655c of M. tuberculosis H37Rv
ErdFL_3798	ErdFL_3798	CDS	Rv3655c	4099118	4099775	-	ratt	Simliar to Rv3655c of M. tuberculosis H37Rv
ErdFL_3799	ErdFL_3799	gene	Rv3656c	4099781	4099988	-	ratt	Simliar to Rv3656c of M. tuberculosis H37Rv
ErdFL_3799	ErdFL_3799	CDS	Rv3656c	4099781	4099988	-	ratt	Simliar to Rv3656c of M. tuberculosis H37Rv
ErdFL_3800	ErdFL_3800	gene	Rv3657c	4099997	4100573	-	ratt	Simliar to Rv3657c of M. tuberculosis H37Rv
ErdFL_3800	ErdFL_3800	CDS	Rv3657c	4099997	4100573	-	ratt	Simliar to Rv3657c of M. tuberculosis H37Rv
ErdFL_3801	ErdFL_3801	gene	Rv3658c	4100596	4101397	-	ratt	Simliar to Rv3658c of M. tuberculosis H37Rv
ErdFL_3801	ErdFL_3801	CDS	Rv3658c	4100596	4101397	-	ratt	Simliar to Rv3658c of M. tuberculosis H37Rv
ErdFL_3802	ErdFL_3802	gene	Rv3659c	4101393	4102452	-	ratt	Simliar to Rv3659c of M. tuberculosis H37Rv
ErdFL_3802	ErdFL_3802	CDS	Rv3659c	4101393	4102452	-	ratt	Simliar to Rv3659c of M. tuberculosis H37Rv
ErdFL_3803	ErdFL_3803	gene	Rv3660c	4102553	4103606	-	ratt	Simliar to Rv3660c of M. tuberculosis H37Rv
ErdFL_3803	ErdFL_3803	CDS	Rv3660c	4102553	4103606	-	ratt	Simliar to Rv3660c of M. tuberculosis H37Rv
ErdFL_3804	B11	gene	RVnc0004	4103843	4103936	-	ratt	Simliar to RVnc0004 of M. tuberculosis H37Rv
ErdFL_3804	B11	ncRNA	RVnc0004	4103843	4103936	-	ratt	Simliar to RVnc0004 of M. tuberculosis H37Rv
ErdFL_3805	ErdFL_3805	gene	Rv3661	4104104	4104968	+	ratt	Simliar to Rv3661 of M. tuberculosis H37Rv
ErdFL_3805	ErdFL_3805	CDS	Rv3661	4104104	4104968	+	ratt	Simliar to Rv3661 of M. tuberculosis H37Rv
ErdFL_3806	MTS2823	gene	RVnc0036a	4105126	4105426	+	ratt	Simliar to RVnc0036a of M. tuberculosis H37Rv
ErdFL_3806	MTS2823	ncRNA	RVnc0036a	4105126	4105426	+	ratt	Simliar to RVnc0036a of M. tuberculosis H37Rv
ErdFL_3807	ErdFL_3807	gene	Rv3662c	4105722	4106493	-	ratt	Simliar to Rv3662c of M. tuberculosis H37Rv
ErdFL_3807	ErdFL_3807	CDS	Rv3662c	4105722	4106493	-	ratt	Simliar to Rv3662c of M. tuberculosis H37Rv
ErdFL_3808	dppD	gene	Rv3663c	4106489	4108136	-	ratt	Simliar to Rv3663c of M. tuberculosis H37Rv
ErdFL_3808	dppD	CDS	Rv3663c	4106489	4108136	-	ratt	Simliar to Rv3663c of M. tuberculosis H37Rv
ErdFL_3809	dppC	gene	Rv3664c	4108132	4108933	-	ratt	Simliar to Rv3664c of M. tuberculosis H37Rv
ErdFL_3809	dppC	CDS	Rv3664c	4108132	4108933	-	ratt	Simliar to Rv3664c of M. tuberculosis H37Rv
ErdFL_3810	dppB	gene	Rv3665c	4108988	4109915	-	ratt	Simliar to Rv3665c of M. tuberculosis H37Rv
ErdFL_3810	dppB	CDS	Rv3665c	4108988	4109915	-	ratt	Simliar to Rv3665c of M. tuberculosis H37Rv
ErdFL_3811	dppA	gene	Rv3666c	4109916	4111542	-	ratt	Simliar to Rv3666c of M. tuberculosis H37Rv
ErdFL_3811	dppA	CDS	Rv3666c	4109916	4111542	-	ratt	Simliar to Rv3666c of M. tuberculosis H37Rv
ErdFL_3812	acs	gene	Rv3667	4112249	4114205	+	ratt	Simliar to Rv3667 of M. tuberculosis H37Rv
ErdFL_3812	acs	CDS	Rv3667	4112249	4114205	+	ratt	Simliar to Rv3667 of M. tuberculosis H37Rv
ErdFL_3813	ErdFL_3813	gene	Rv3668c	4114240	4114939	-	ratt	Simliar to Rv3668c of M. tuberculosis H37Rv
ErdFL_3813	ErdFL_3813	CDS	Rv3668c	4114240	4114939	-	ratt	Simliar to Rv3668c of M. tuberculosis H37Rv
ErdFL_3814	ErdFL_3814	gene	Rv3669	4115284	4115803	+	ratt	Simliar to Rv3669 of M. tuberculosis H37Rv
ErdFL_3814	ErdFL_3814	CDS	Rv3669	4115284	4115803	+	ratt	Simliar to Rv3669 of M. tuberculosis H37Rv
ErdFL_3815	ephE	gene	Rv3670	4115803	4116787	+	ratt	Simliar to Rv3670 of M. tuberculosis H37Rv
ErdFL_3815	ephE	CDS	Rv3670	4115803	4116787	+	ratt	Simliar to Rv3670 of M. tuberculosis H37Rv
ErdFL_3816	ErdFL_3816	gene	Rv3671c	4116779	4117973	-	ratt	Simliar to Rv3671c of M. tuberculosis H37Rv
ErdFL_3816	ErdFL_3816	CDS	Rv3671c	4116779	4117973	-	ratt	Simliar to Rv3671c of M. tuberculosis H37Rv
ErdFL_3817	ErdFL_3817	gene	Rv3672c	4117978	4118800	-	ratt	Simliar to Rv3672c of M. tuberculosis H37Rv
ErdFL_3817	ErdFL_3817	CDS	Rv3672c	4117978	4118800	-	ratt	Simliar to Rv3672c of M. tuberculosis H37Rv
ErdFL_3818	ErdFL_3818	gene	Rv3673c	4118931	4119615	-	ratt	Simliar to Rv3673c of M. tuberculosis H37Rv
ErdFL_3818	ErdFL_3818	CDS	Rv3673c	4118931	4119615	-	ratt	Simliar to Rv3673c of M. tuberculosis H37Rv
ErdFL_3819	nth	gene	Rv3674c	4119614	4120352	-	ratt	Simliar to Rv3674c of M. tuberculosis H37Rv
ErdFL_3819	nth	CDS	Rv3674c	4119614	4120352	-	ratt	Simliar to Rv3674c of M. tuberculosis H37Rv
ErdFL_3820	ErdFL_3820	gene	Rv3675	4120459	4120837	+	ratt	Simliar to Rv3675 of M. tuberculosis H37Rv
ErdFL_3820	ErdFL_3820	CDS	Rv3675	4120459	4120837	+	ratt	Simliar to Rv3675 of M. tuberculosis H37Rv
ErdFL_3821	crp	gene	Rv3676	4120935	4121610	+	ratt	Simliar to Rv3676 of M. tuberculosis H37Rv
ErdFL_3821	crp	CDS	Rv3676	4120935	4121610	+	ratt	Simliar to Rv3676 of M. tuberculosis H37Rv
ErdFL_3822	ErdFL_3822	gene	Rv3677c	4121713	4122508	-	ratt	Simliar to Rv3677c of M. tuberculosis H37Rv
ErdFL_3822	ErdFL_3822	CDS	Rv3677c	4121713	4122508	-	ratt	Simliar to Rv3677c of M. tuberculosis H37Rv
ErdFL_3823	ErdFL_3823	gene	Rv3678c	4122514	4122970	-	ratt	Simliar to Rv3678c of M. tuberculosis H37Rv
ErdFL_3823	ErdFL_3823	CDS	Rv3678c	4122514	4122970	-	ratt	Simliar to Rv3678c of M. tuberculosis H37Rv
ErdFL_3824	ErdFL_3824	gene	Rv3678A	4122985	4123147	-	ratt	Simliar to Rv3678A of M. tuberculosis H37Rv
ErdFL_3824	ErdFL_3824	CDS	Rv3678A	4122985	4123147	-	ratt	Simliar to Rv3678A of M. tuberculosis H37Rv
ErdFL_3825	ErdFL_3825	gene	Rv3679	4123231	4124254	+	ratt	Simliar to Rv3679 of M. tuberculosis H37Rv
ErdFL_3825	ErdFL_3825	CDS	Rv3679	4123231	4124254	+	ratt	Simliar to Rv3679 of M. tuberculosis H37Rv
ErdFL_3826	ErdFL_3826	gene	Rv3680	4124250	4125411	+	ratt	Simliar to Rv3680 of M. tuberculosis H37Rv
ErdFL_3826	ErdFL_3826	CDS	Rv3680	4124250	4125411	+	ratt	Simliar to Rv3680 of M. tuberculosis H37Rv
ErdFL_3827	whiB4	gene	Rv3681c	4125767	4126124	-	ratt	Simliar to Rv3681c of M. tuberculosis H37Rv
ErdFL_3827	whiB4	CDS	Rv3681c	4125767	4126124	-	ratt	Simliar to Rv3681c of M. tuberculosis H37Rv
ErdFL_3828	ponA2	gene	Rv3682	4126485	4128918	+	ratt	Simliar to Rv3682 of M. tuberculosis H37Rv
